n_estimators,train,test
1,0.9283388366058615,0.9015522206913985
2,0.9406061892750502,0.9149057869550316
5,0.9721271164248018,0.929193446657212
10,0.9954969846300138,0.9347806198480255
20,1.0,0.9378852484341007
30,1.0,0.9375809592400806
45,1.0,0.9444127788851475
60,1.0,0.9493783540743334
80,1.0,0.9512446030230933
100,1.0,0.950003328474285
