n_estimators,train,test
1,0.9611029343088099,0.9099387673053518
2,0.969720163474425,0.9170878942603998
5,0.9991461133727167,0.9161456185409722
10,1.0,0.9341628812291797
20,1.0,0.9391289289194396
30,1.0,0.9456545379160396
45,1.0,0.9481375625099826
60,1.0,0.9484505304479767
80,1.0,0.9549717955797113
100,1.0,0.9534132122232958
