n_estimators,train,test
1,0.9457679092347728,0.8252260045791509
2,0.9625112655066008,0.8226686033813836
5,0.9980343763003262,0.8180740173059198
10,0.9999644774234013,0.8200159219217851
20,0.9999644774234013,0.8259839840767322
30,0.9999644774234013,0.8293469936856355
45,0.9999644774234013,0.8307201668963795
60,0.9999644774234013,0.8332780728753786
80,0.9999644774234013,0.8351252468800874
100,0.9999644774234013,0.8342251882918124
