n_estimators,train,test
1,0.9924691546206894,0.9086994276896263
2,0.9958079053355411,0.8993850559516903
5,1.0,0.9254628672188863
10,1.0,0.9406788380247599
20,1.0,0.9521762830369793
30,1.0,0.953106995584324
45,1.0,0.9527954691115713
60,1.0,0.9549684266695181
80,1.0,0.9562150005687237
100,1.0,0.956836118581146
