n_estimators,train,test
1,0.9997671711292201,0.9031055017021645
2,1.0,0.9031059861842483
5,1.0,0.9083946644969056
10,1.0,0.9127453899882338
20,1.0,0.9096383509727494
30,1.0,0.9139914853958604
45,1.0,0.9133698888918593
60,1.0,0.9177172409801155
80,1.0,0.9164783768607162
100,1.0,0.9155466953492042
