n_estimators,train,test
1,0.9920190652993653,0.8132432609181656
2,0.9994434808016951,0.8201577542305435
5,0.9999644774234013,0.8269315930570371
10,0.9999644774234013,0.8300097938776319
20,0.9999644774234013,0.8342728620748101
30,0.9999644774234013,0.8364040147831353
45,0.9999644774234013,0.8350304489647666
60,0.9999644774234013,0.8364989809588668
80,0.9999644774234013,0.8352673708402241
100,0.9999644774234013,0.8399562949192199
