n_estimators,train,test
1,0.8958850868964061,0.8826100232978223
2,0.908772954761424,0.8968981689797129
5,0.9444868507778665,0.925782587953529
10,0.961956579608213,0.9298198700105365
20,0.985248476513916,0.9323019331284431
30,0.9964285711711675,0.931061618558045
45,1.0,0.9295035196837134
60,1.0,0.9329240156121543
80,1.0,0.9434796589036463
100,1.0,0.9419258979036751
