n_estimators,train,test
1,0.9836959825752519,0.9114954217191895
2,0.990528190959829,0.9015536651518925
5,1.0,0.9245350480854084
10,1.0,0.9419244459550502
20,1.0,0.9440993264650697
30,1.0,0.9518637965858165
45,1.0,0.9509330780479669
60,1.0,0.9540410845299929
80,1.0,0.957769723044731
100,1.0,0.9546607565842951
