n_estimators,train,test
1,0.9121892546567469,0.8922349525443434
2,0.9284950505437178,0.9111742505335482
5,0.9568327176114432,0.9285766680167766
10,0.9809008611588732,0.9394399783982393
20,0.9993013627478629,0.9323024146152743
30,1.0,0.9338508717719696
45,1.0,0.9456550149099922
60,1.0,0.948450531945603
80,1.0,0.9465809065985187
100,1.0,0.946272761016969
