n_estimators,train,test
1,0.9997671711292201,0.9034179896509535
2,1.0,0.9068351091810702
5,1.0,0.9093253770442503
10,1.0,0.9093268230023707
20,1.0,0.9099532493509475
30,1.0,0.9158533979678859
45,1.0,0.9124411067847186
60,1.0,0.9146116419322464
80,1.0,0.9139948647894371
100,1.0,0.9174100508840974
