n_estimators,train,test
1,0.9836959825752519,0.912736697765624
2,0.9904505210569166,0.9031108010525617
5,1.0,0.9229827375364363
10,1.0,0.9363377497581895
20,1.0,0.9472039565487712
30,1.0,0.9521758000525218
45,1.0,0.953104100672831
60,1.0,0.9515532330867267
80,1.0,0.9537276291146626
100,1.0,0.9559029941067658
