alpha,test,train
1e-05,0.8480253152871746,0.8647582122498745
0.00014677992676220705,0.848605694866205,0.8645613618561738
0.0021544346900318843,0.8493516542848892,0.8674933977411323
0.03162277660168379,0.8499733300701688,0.8665608518909614
0.4641588833612782,0.8514651286856854,0.8641675977310586
6.812920690579622,0.8413530797725661,0.8434145578321205
100.0,0.7611171701493434,0.7613970901924321
