n_estimators,train,test
1,0.9698758048406493,0.9149110922959336
2,0.9795810154870349,0.9124275817222806
5,1.0,0.9226697651055635
10,1.0,0.9360233478430849
20,1.0,0.945343489934866
30,1.0,0.950622519041756
45,1.0,0.9503081036480152
60,1.0,0.9515508226573175
80,1.0,0.9521748340836066
100,1.0,0.954350679064915
