n_estimators,train,test
1,0.9697981650890964,0.9152206868308559
2,0.9802020129408184,0.91615670172385
5,1.0,0.9201862605224154
10,1.0,0.9267060856865346
20,1.0,0.9428595023672603
30,1.0,0.9493802860121635
45,1.0,0.9496855366822203
60,1.0,0.9521762845346056
80,1.0,0.9555909861471822
100,1.0,0.9531074755735289
