n_estimators,train,test
1,0.9924691546206894,0.9102502892852258
2,0.9958079053355411,0.8990740184539001
5,1.0,0.9291890982994679
10,1.0,0.9422306685845268
20,1.0,0.9493764251317554
30,1.0,0.9506205915968042
45,1.0,0.9555919536137234
60,1.0,0.9546607610771737
80,1.0,0.9537271491254573
100,1.0,0.9531089290197805
