n_estimators,train,test
1,0.9608700150541516,0.9114910823472027
2,0.9703420652818007,0.9186382878478041
5,0.9997671410012605,0.9229774366884129
10,1.0,0.9347786879101951
20,1.0,0.9394404568898181
30,1.0,0.9456574298322801
45,1.0,0.9487591679997411
60,1.0,0.9534204524972806
80,1.0,0.9512455659967559
100,1.0,0.9506205915968042
