n_estimators,train,test
1,0.8628451998796027,0.851845014662773
2,0.8705063381520611,0.8533130530930022
5,0.8902572293448829,0.8514186315650024
10,0.9066689506664802,0.8480085539105794
20,0.9369109232010672,0.8329939932155159
30,0.9648084848980677,0.827310190198203
45,0.9930138285392646,0.8173638125475826
60,0.9999644774234013,0.8189738291122592
80,0.9999644774234013,0.8225734689452416
100,0.9999644774234013,0.8276890565560258
