n_estimators,train,test
1,0.9997671711292201,0.9021762366105662
2,1.0,0.9059010157425227
5,1.0,0.9133640975712473
10,1.0,0.9121247534626429
20,1.0,0.9118146789385155
30,1.0,0.9167845949973144
45,1.0,0.9158519520097658
60,1.0,0.9167845964949406
80,1.0,0.9139929388421117
100,1.0,0.9158577388374992
