n_estimators,train,test
1,0.9663044664892967,0.914907234410778
2,0.976708223863539,0.9155351067174753
5,1.0,0.9229740677782198
10,1.0,0.9335422357178313
20,1.0,0.9447170680791679
30,1.0,0.9478265205193139
45,1.0,0.9481356335674047
60,1.0,0.9496922879812425
80,1.0,0.9524815367022885
100,1.0,0.9555943685360113
