n_estimators,train,test
1,0.9924691546206894,0.9080773407130363
2,0.9960408245901995,0.9006253645315834
5,1.0,0.927954582537813
10,1.0,0.9444050631148364
20,1.0,0.9487620584183555
30,1.0,0.9527940246510773
45,1.0,0.955281393109886
60,1.0,0.9577639422075025
80,1.0,0.9537290780680351
100,1.0,0.9577668311284905
