n_estimators,train,test
1,0.9528730900950478,0.9133558883330949
2,0.9625781800657929,0.9248494739625326
5,0.995031236410974,0.920504050816854
10,1.0,0.9319846198279572
20,1.0,0.9450329324262811
30,1.0,0.948139009965729
45,1.0,0.9440998154400322
60,1.0,0.949689396065002
80,1.0,0.950621068590757
100,1.0,0.9478207351892067
