n_estimators,train,test
1,0.9924691546206894,0.9046626391004597
2,0.9960408245901995,0.9024920979624271
5,1.0,0.933228300313296
10,1.0,0.9381982148744686
20,1.0,0.9496893975626282
30,1.0,0.948137565505235
45,1.0,0.954345373724013
60,1.0,0.9580788390880745
80,1.0,0.956835634099062
100,1.0,0.9599417116385102
