n_estimators,train,test
1,0.8958850868964061,0.8826100232978223
2,0.908772954761424,0.8972087279859242
5,0.9444868507778665,0.925782587953529
10,0.961956579608213,0.931372183554761
20,0.985248476513916,0.9319918556090633
30,0.9964285711711675,0.9301304230262428
45,1.0,0.9282622481301575
60,1.0,0.9329244985966119
80,1.0,0.9428585408912239
100,1.0,0.9403731013749932
