n_estimators,train,test
1,0.8572205786903574,0.8475177901147235
2,0.8805127167835385,0.8739163015641134
5,0.9296589534059349,0.9239168309749839
10,0.9448764059490165,0.9397582456866307
20,0.9629662882992763,0.9400678357286741
30,0.9739134336675115,0.9450353398604378
45,0.9855597286503978,0.9441027013657678
60,0.9940997100321377,0.9456569438525702
80,0.9987579145915522,0.9490740618850607
100,0.9998447204968943,0.9453439789098285
