n_estimators,train,test
1,0.9415374745600094,0.9114901193735399
2,0.9547362934925175,0.9164585834837137
5,0.9879658679352655,0.9214284980448865
10,1.0,0.9273286451641987
20,1.0,0.9344690963705254
30,1.0,0.9419287868246633
45,1.0,0.9500028439922013
60,1.0,0.9481346705937422
80,1.0,0.9537305255237817
100,1.0,0.9509364544462914
