n_estimators,train,test
1,0.9997671711292201,0.9021747846619412
2,1.0,0.9037275841858758
5,1.0,0.9083932155435329
10,1.0,0.9111921074798417
20,1.0,0.9111935594284668
30,1.0,0.9115012235231852
45,1.0,0.9158596677800768
60,1.0,0.9174100523817236
80,1.0,0.9164783738654639
100,1.0,0.9180330993367238
