n_estimators,train,test
1,0.9886652284222326,0.9102498152865255
2,0.9940997100789385,0.9027910743274141
5,1.0,0.9298092593287326
10,1.0,0.9366449338637027
20,1.0,0.9481317726869968
30,1.0,0.9540367436603796
45,1.0,0.953726667638626
60,1.0,0.9531045851549148
80,1.0,0.9568346726230257
100,1.0,0.956214517584266
