n_estimators,train,test
1,0.9697981650890964,0.9130472537765828
2,0.981211299559645,0.9105642261873873
5,1.0,0.9223592016064737
10,1.0,0.9326067038092948
20,1.0,0.9434782039597686
30,1.0,0.9478231441209897
45,1.0,0.9537271476278313
60,1.0,0.9549713170881324
80,1.0,0.9540401185610777
100,1.0,0.9527983640230643
