n_estimators,train,test
1,0.8958850868964061,0.8826100232978223
2,0.908772954761424,0.8972087279859242
5,0.9444868507778665,0.9254720289473178
10,0.961956579608213,0.9307510655423388
20,0.985248476513916,0.9329230526384917
30,0.9964285711711675,0.9304404990479964
45,1.0,0.9279512061394886
60,1.0,0.9329244985966119
80,1.0,0.9428595053625128
100,1.0,0.9409947023718731
