n_estimators,train,test
1,0.9610252945572573,0.9118050177517381
2,0.9696429758528675,0.9161533253255258
5,0.9994565819950495,0.9214299514911378
10,1.0,0.9335427336785511
20,1.0,0.9459655754138296
30,1.0,0.9434791759191887
45,1.0,0.9456526134663406
60,1.0,0.9509311535982679
80,1.0,0.9568356355966883
100,1.0,0.9499975416465517
