n_estimators,train,test
1,0.8572205786903574,0.8475177901147235
2,0.8805127167835385,0.8739163015641134
5,0.9296589534059349,0.9239168309749839
10,0.9448764059490165,0.9397582456866307
20,0.9629662882992763,0.9397572767224629
30,0.9739134336675115,0.9450353398604378
45,0.9855597286503978,0.9444132603719788
60,0.9940997100321377,0.9465881408819985
80,0.9987579145915522,0.947832305849421
100,0.9998447204968943,0.9447228608974061
