n_estimators,train,test
1,0.9924691546206894,0.9059024646958955
2,0.9960408245901995,0.9024906549995594
5,1.0,0.9310592066310097
10,1.0,0.9397471550156213
20,1.0,0.9487533736838767
30,1.0,0.9468929160557288
45,1.0,0.9552799441565132
60,1.0,0.954659792113006
80,1.0,0.957457721075652
100,1.0,0.9537261861517947
