n_estimators,train,test
1,0.909143592958144,0.8352197755787513
2,0.9215530743054613,0.8385827066661296
5,0.968076584378528,0.8212475320404279
10,0.9980817990908097,0.8146164902157131
20,0.9999644774234013,0.8247052946952091
30,0.9999644774234013,0.8276420221625884
45,0.9999644774234013,0.8293942075568443
60,0.9999644774234013,0.8287308128447306
80,0.9999644774234013,0.8283048672240275
100,0.9999644774234013,0.8301515252301439
