n_estimators,train,test
1,0.9886652284222326,0.9099411837252658
2,0.9941773799818512,0.9012440676217179
5,1.0,0.9279430058870938
10,1.0,0.9434753150387808
20,1.0,0.9506215515752144
30,1.0,0.9484466725628211
45,1.0,0.9503129200139548
60,1.0,0.9534180375749928
80,1.0,0.9534170746013301
100,1.0,0.9574582040601095
