n_estimators,train,test
1,0.9608700150541516,0.9111795573720762
2,0.9690990755899623,0.913984719120576
5,0.9995343121304806,0.9195612816295851
10,1.0,0.9335388668076382
20,1.0,0.9400601319393728
30,1.0,0.9456487480930538
45,1.0,0.9487577190463685
60,1.0,0.9512412296200214
80,1.0,0.9531084415424441
100,1.0,0.9555900216758932
