n_estimators,train,test
1,0.8256169289954022,0.8254631508018224
2,0.8406905734427397,0.8405722514129106
5,0.8490621744638656,0.847203158629297
10,0.8537393931676087,0.851750149443288
20,0.8607019366572821,0.8569128499690345
30,0.8669066401756339,0.8625493045068101
45,0.8716430697167808,0.8648227157836004
60,0.8745204313703099,0.8661491350349246
80,0.8773978091478398,0.8653912677109504
100,0.8801804724395428,0.8661963376887728
