n_estimators,train,test
1,0.9697205253375436,0.9130458063208364
2,0.980279682843731,0.9164667807408561
5,1.0,0.9220520264867178
10,1.0,0.9400610859272781
20,1.0,0.9453391550557578
30,1.0,0.9453420499672507
45,1.0,0.9531065140974926
60,1.0,0.9534185220570764
80,1.0,0.9534175545905352
100,1.0,0.9565274915127648
