n_estimators,train,test
1,0.8416260178845318,0.8414721641754965
2,0.8433429926615815,0.8424194254176195
5,0.8566996413005633,0.8536448401879447
10,0.8636029893757906,0.8575285708981504
20,0.872542980365278,0.8627862600343498
30,0.8772557041195317,0.8643965794677653
45,0.8815540179100496,0.8631176657390285
60,0.8855681328606477,0.8615545713941822
80,0.8899019531037633,0.8590442270245736
100,0.8956685387683555,0.8564391520438088
