n_estimators,train,test
1,0.9997671711292201,0.9049736825887548
2,1.0,0.9037256537456717
5,1.0,0.9090152980272442
10,1.0,0.9105719569339608
20,1.0,0.9177157875338642
30,1.0,0.9136828568298533
45,1.0,0.9167855594686032
60,1.0,0.9161644384609284
80,1.0,0.914305422298022
100,1.0,0.9136809293849015
