n_estimators,train,test
1,0.9836959825752519,0.9096296542572609
2,0.9904505210569166,0.9024877555951878
5,1.0,0.9254705829891975
10,1.0,0.9338561696247407
20,1.0,0.9484452236094484
30,1.0,0.9484486045006513
45,1.0,0.9559025126199346
60,1.0,0.9543477871486747
80,1.0,0.9562130716261457
100,1.0,0.9543492346044211
