n_estimators,train,test
1,0.9924691546206894,0.909628209796767
2,0.9960408245901995,0.9012493789531248
5,1.0,0.9369579062945755
10,1.0,0.9397543907967275
20,1.0,0.9453377031071326
30,1.0,0.9499975461394303
45,1.0,0.9546573801859708
60,1.0,0.9518661995270946
80,1.0,0.9596297051765525
100,1.0,0.9559034770912234
