n_estimators,train,test
1,0.7958855630468678,0.7860323583112676
2,0.8062108965703993,0.8062172492545004
5,0.9007762711536008,0.8965861610201291
10,0.9243788472731481,0.9142880483361859
20,0.9404507590619462,0.9378881433455936
30,0.9489909815141626,0.9391313468369796
45,0.9559785595751207,0.9416201597562821
60,0.9597053883954961,0.9434854427361271
80,0.9659162977424904,0.9465900743174551
100,0.9695653662292741,0.9431739207562533
