train_size,train,test
294,0.0003930000002583256,0.016044999998484855
588,0.0013380000000324799,0.03381699999954435
883,0.0013209999997343402,0.04811100000006263
1177,0.0013939999989815988,0.062304999999469146
1472,0.0014419999988604104,0.07705699999860371
1766,0.0016099999993457459,0.10401999999885447
2060,0.001825999999709893,0.11903300000085437
2355,0.0014449999998760177,0.1442929999993794
2649,0.001908000000184984,0.15401699999893026
