train_size,train,test
8,0.0008319999997183913,0.0006750000011379598
16,0.0008259999995061662,0.0006889999986015027
24,0.0009669999999459833,0.0007559999994555255
32,0.0008109999998850981,0.0007079999995767139
40,0.0008290000005217735,0.0007089999999152496
48,0.0008239999988290947,0.0006599999996979022
56,0.0009300000001530861,0.0006590000011783559
64,0.0013020000005781185,0.0006940000002941815
72,0.001103000000512111,0.0006880000000819564
