train_size,train,test
1930,0.0004549999994196696,0.6057120000004943
3860,0.0006780000003345776,0.920020999999906
5790,0.0007530000002589077,1.2708419999999023
7721,0.0008410000009462237,1.510519999999815
9651,0.0009230000014213147,1.7484409999997297
11581,0.0018810000001394656,2.0577159999993455
13512,0.002188999998907093,2.3618660000011005
15442,0.0012329999990470242,2.685622000000876
17372,0.0062849999994796235,2.9571469999991677
