train_size,train,test
294,0.0010950000014418038,0.02819900000031339
588,0.0013800000015180558,0.04621199999928649
883,0.0012589999987540068,0.06450799999947776
1177,0.0012060000008204952,0.08735799999885785
1472,0.001752999998643645,0.10767800000030547
1766,0.0013609999987238552,0.1398010000011709
2060,0.0015500000008614734,0.15118900000015856
2355,0.001642000001083943,0.17829800000072282
2649,0.001675999999861233,0.21017600000050152
