train_size,train,test
294,0.0065279999980703,0.018922000002930872
588,0.003936000000976492,0.03746800000226358
883,0.0017430000007152557,0.05203600000095321
1177,0.0019900000042980537,0.049534999998286366
1472,0.001670000005105976,0.0720149999979185
1766,0.0017719999959808774,0.08752900000399677
2060,0.001883999997517094,0.12149100000533508
2355,0.00209500000346452,0.1409990000029211
2649,0.002006000002438668,0.16929800000070827
