train_size,train,test
2412,0.0005000000001018634,1.9845490000006976
4825,0.0006659999999101274,3.3207259999999224
7238,0.00298800000018673,4.331752000000051
9651,0.0008959999995568069,4.8789349999997285
12064,0.0038390000008803327,5.297555000000102
14477,0.0014230000006136834,5.317831999999726
16890,0.0013799999996990664,4.470570999999836
19303,0.0015340000009018695,3.342515999999705
21716,0.0023549999996248516,1.856260000000475
