train_size,train,test
2412,0.1114209999996092,0.745625999999902
4825,0.21260199999960605,0.8946040000000721
7238,0.30530499999986205,0.9580070000001797
9651,0.45158100000026025,1.0938769999993383
12064,0.6097370000006777,0.7582629999997152
14477,0.7476010000000315,0.6700659999996788
16890,0.923134000000573,0.5312839999996868
19303,1.1142200000003868,0.34697200000027806
21716,1.174989000000096,0.18443200000001525
