train_size,train,test
2412,0.11758199999985663,0.7562139999999999
4825,0.33217599999989034,0.9262639999997191
7238,0.3178840000000491,0.9169659999997748
9651,0.4519430000000284,1.0634759999993548
12064,0.663712000000487,0.7863420000003316
14477,0.7770010000003822,0.7021270000004733
16890,0.9734229999994568,0.552295999999842
19303,1.144322999999531,0.3583490000000893
21716,1.2743550000004689,0.25359800000023824
