train_size,train,test
2412,0.0008399999996981933,2.0581249999995634
4825,0.0008689999995112885,3.408531000000039
7238,0.0007489999998142594,4.274844999999914
9651,0.001103999999941152,4.969642000000022
12064,0.0010270000002492452,5.1680590000005395
14477,0.0014020000007803901,5.15365600000041
16890,0.002065000000584405,4.346953000000212
19303,0.0014989999999670545,3.260747999999694
21716,0.005356000000574568,2.0612389999996594
