train_size,train,test
1930,0.0013429999999061693,0.7198740000003454
3860,0.0005440000004455214,0.9185639999996056
5790,0.0006329999996523838,1.1822810000012396
7721,0.000700999999025953,1.4801509999997506
9651,0.0007889999997132691,1.7609810000012658
11581,0.0009059999993041856,1.980280000001585
13512,0.0010789999996632105,2.3744640000004438
15442,0.0011319999994157115,2.6780720000006113
17372,0.002191000001403154,2.9304100000008475
