max_depth,test,train
1,0.0006879999999966913,0.014477999999996882
5,0.0008370000000184064,0.05272100000001956
6,0.0009349999999983538,0.05424399999998286
8,0.0010110000000054242,0.07259900000002517
10,0.0011100000000112686,0.08515700000000948
20,0.0012279999999975644,0.11987600000000498
30,0.0015370000000132222,0.12963299999998412
