train_size,train,test
8,0.001523000000815955,0.001107999998566811
16,0.0017879999995784601,0.0011190000004717149
24,0.001532000000224798,0.0011230000000068685
32,0.0015989999992598314,0.0011890000005223555
40,0.001518999999461812,0.0010480000000825385
48,0.0015600000006088521,0.0010579999998299172
56,0.001540999999633641,0.001180999999633059
64,0.002013999999689986,0.0010490000004210742
72,0.0021099999994476093,0.001471999999921536
