train_size,train,test
2412,0.1089140000003681,1.4357789999994566
4825,0.20484599999963393,2.5329270000001998
7238,0.2865830000000642,3.1895660000000134
9651,0.38933799999995244,3.409429999999702
12064,0.5031069999995452,3.704714999999851
14477,0.6200850000004721,3.7116479999995136
16890,0.7357750000001033,3.2801560000007157
19303,0.8434740000002421,2.3223150000003443
21716,0.9420430000000124,1.30853500000012
