train_size,train,test
1930,0.00044800000068789814,0.6003459999992629
3860,0.0005849999997735722,0.9161839999997028
5790,0.0007129999994504033,1.2184359999992012
7721,0.0007850000001781154,1.5665189999999711
9651,0.000862000000779517,1.8164080000005924
11581,0.002016999998886604,2.0496970000003785
13512,0.002034000001003733,2.3363489999992453
15442,0.0013669999989360804,2.624681999999666
17372,0.005864000000656233,2.9658239999989746
