train_size,train,test
1930,0.011388999999326188,0.7365400000053342
3860,0.0008930000039981678,0.9850049999949988
5790,0.0010140000013052486,1.3812939999988885
7721,0.001260999997612089,1.6153049999993527
9651,0.001798000004782807,1.9790549999961513
11581,0.0022009999956935644,2.3882939999966766
13512,0.002322000000276603,2.7101409999959287
15442,0.003281999997852836,3.053676000003179
17372,0.014816000002610963,3.394216000000597
