train_size,train,test
294,0.0006149999990157085,0.004178999999567168
588,0.0005739999996876577,0.004300000000512227
883,0.0008440000001428416,0.005403999999543885
1177,0.0012720000013359822,0.005753999999797088
1472,0.001089999999749125,0.0052370000012160745
1766,0.0016030000006139744,0.007461999999577529
2060,0.0016799999993963866,0.006859999999505817
2355,0.0017530000004626345,0.007485000000087894
2649,0.003419999999096035,0.006374999999025022
