train_size,train,test
2412,0.0004779999999300344,1.9987500000006548
4825,0.0007250000016938429,3.3192440000002534
7238,0.002986000001328648,4.270474999999351
9651,0.0008849999994708924,4.908005999999659
12064,0.0040609999996377155,5.1338789999990695
14477,0.0011840000006486662,5.115394999998898
16890,0.0016889999988052296,4.266379000000597
19303,0.0017100000004575122,3.2050530000014987
21716,0.0057589999996707775,1.955631999999241
