train_size,train,test
1930,0.00045200000022305176,0.6180309999999736
3860,0.0005909999999857973,0.9105129999989003
5790,0.0006860000012238743,1.250356999998985
7721,0.0007729999997536652,1.5790909999996074
9651,0.0008760000000620494,1.842913000000408
11581,0.0018149999996239785,1.9808030000003782
13512,0.0011360000007698545,2.3230160000002797
15442,0.002188999998907093,2.6496710000010353
17372,0.004723000000012689,2.8964780000005703
