max_depth,test,train
1,0.00047399999999697684,0.004769999999979291
5,0.00041899999999372994,0.01742500000000291
6,0.0002890000000093096,0.020071000000001504
8,0.0002520000000174605,0.024390000000011014
10,0.00027000000000043656,0.029503000000005386
20,0.00024699999997324085,0.0388059999999939
30,0.00025600000000736145,0.041505999999998267
