train_size,train,test
1930,0.001038999998854706,0.615512000000308
3860,0.0007879999993747333,0.8768860000000132
5790,0.000652000000627595,1.2007659999999305
7721,0.0008630000011180528,1.5496679999996559
9651,0.0008689999995112885,1.780839000000924
11581,0.0011009999998350395,2.0757549999998446
13512,0.0011569999987841584,2.389489000001049
15442,0.0016120000000228174,2.641185000000405
17372,0.0029329999997571576,2.882002000000284
