train_size,train,test
294,0.0011259999992034864,0.024126000000251224
588,0.001172000000224216,0.04610800000045856
883,0.0011689999992086086,0.0630010000004404
1177,0.0012270000006537884,0.09127300000000105
1472,0.0013789999993605306,0.11081400000148278
1766,0.0013990000006742775,0.1297149999991234
2060,0.0012010000009468058,0.13546499999938533
2355,0.0015280000006896444,0.1762010000002192
2649,0.0015970000004017493,0.174909999999727
